ID,name,url,latitude,longitude,cameraid,last_width,last_height,rating,inuse
1838,Main St @ Kane Creek Blvd Moab,http://commuterlink.utah.gov/1_devices/aux14633.jpeg,38.564092,-109.549595,4821,320,240,0,0
1839,Main St @ 400 E Moab,http://commuterlink.utah.gov/1_devices/aux14634.jpeg,38.557652,-109.5428,4822,320,240,0,0
1840,US-6 @ 2250 E - Spanish Fork,http://commuterlink.utah.gov/1_devices/aux14635.jpeg,40.10133,-111.616126,4823,320,240,0,0
1841,I-15 100 S mp 8.4 - St. George,http://commuterlink.utah.gov/1_devices/aux14853.jpeg,37.106407,-113.559313,4824,320,240,0,0
1842,I-15 Sunland Dr mp 6.7 - St. George,http://commuterlink.utah.gov/1_devices/aux14856.jpeg,37.090543,-113.574899,4825,320,240,0,0
1843,I-15 NB Brigham Rd mp 4.6 - St. George,http://commuterlink.utah.gov/1_devices/aux14858.jpeg,37.059736,-113.584127,4826,320,240,0,0
1844,I15 N Southern Pkwy STG 2.5,http://commuterlink.utah.gov/1_devices/aux14861.jpeg,37.033635,-113.601145,4827,320,240,0,0
1845,I-15 SB Brigham Rd mp 4.6 - St. George,http://commuterlink.utah.gov/1_devices/aux14862.jpeg,37.059815,-113.584413,4828,320,240,0,0
1846,I-15 Eastridge Dr - St. George,http://commuterlink.utah.gov/1_devices/aux14866.jpeg,37.116657,-113.550607,4829,320,240,0,0
1847,I-15 Mall Dr - St. George,http://commuterlink.utah.gov/1_devices/aux14868.jpeg,37.119433,-113.544097,4830,320,240,0,0
1848,St George Blvd @ 700 E STG,http://commuterlink.utah.gov/1_devices/aux14913.jpeg,37.10982,-113.568433,4831,320,240,0,0
1849,St George Blvd @ 1000 E - St. George,http://commuterlink.utah.gov/1_devices/aux14914.jpeg,37.109822,-113.562036,4832,320,240,0,0
1850,I15 St George Blvd STG 8.8,http://commuterlink.utah.gov/1_devices/aux14917.jpeg,37.109798,-113.558011,4833,320,240,0,0
1851,St George Blvd @ Main St  STG,http://commuterlink.utah.gov/1_devices/aux14918.jpeg,37.109892,-113.583272,4834,320,240,0,0
1852,Bluff St @ Snow Canyon Parkway - St. George,http://commuterlink.utah.gov/1_devices/aux14921.jpeg,37.1339,-113.602921,4835,320,240,0,0
1853,Green Springs @ Red Cliffs Dr - St. George,http://commuterlink.utah.gov/1_devices/aux14923.jpeg,37.123432,-113.520787,4836,320,240,0,0
1854,100 S @ 400 E - St. George,http://commuterlink.utah.gov/1_devices/aux14924.jpeg,37.10646,-113.574812,4837,320,240,0,0
1855,700 S @ River Rd - St. George,http://commuterlink.utah.gov/1_devices/aux14925.jpeg,37.096199,-113.55713,4838,320,240,0,0
1856,Riverside Dr at River Rd - St. George,http://commuterlink.utah.gov/1_devices/aux14926.jpeg,37.08879,-113.556981,4839,320,240,0,0
1857,700 S @ 400 E St George,http://commuterlink.utah.gov/1_devices/aux14927.jpeg,37.096311,-113.57484,4840,320,240,0,0
1858,Red Hills Parkway at 1000 E - St. George,http://commuterlink.utah.gov/1_devices/aux14928.jpeg,37.112239,-113.562102,4841,320,240,0,0
1859,University Parkway @ Geneva Rd - Orem,http://commuterlink.utah.gov/1_devices/aux14961.jpeg,40.275119,-111.727308,4842,320,240,0,0
1860,S Campus Dr @ 1725 E - Salt Lake City,http://commuterlink.utah.gov/1_devices/aux14964.jpeg,40.759268,-111.841954,4843,320,240,0,0
1861,S Campus Dr @ Mario Capecchi Dr - Salt Lake City,http://commuterlink.utah.gov/1_devices/aux14965.jpeg,40.76232,-111.835646,4844,320,240,0,0
1862,I15 Bluff St. St George MP 6,http://commuterlink.utah.gov/1_devices/aux14988.jpeg,37.083972,-113.5831,4845,320,240,0,0
1863,Bluff St @ Main St - St. George,http://commuterlink.utah.gov/1_devices/aux14989.jpeg,37.086836,-113.584697,4846,320,240,0,0
1864,SR 36 @ SR 138 - Stansbury Park,http://commuterlink.utah.gov/1_devices/aux15003.jpeg,40.653222,-112.289167,4847,320,240,0,0
1865,SR 36 Villiage Blvd - Stansbury Park,http://commuterlink.utah.gov/1_devices/aux15004.jpeg,40.630198,-112.291076,4848,320,240,0,0
1866,SR 36 1000 N Main St - Tooele,http://commuterlink.utah.gov/1_devices/aux15005.jpeg,40.551064,-112.298055,4849,320,240,0,0
1867,SR 36 2000 N Main St - Tooele,http://commuterlink.utah.gov/1_devices/aux15006.jpeg,40.564697,-112.296031,4850,320,240,0,0
1868,SR 36 Erda Way - Erda,http://commuterlink.utah.gov/1_devices/aux15007.jpeg,40.601908,-112.294226,4851,320,240,0,0
1869,200 N @ 1225 Cedar City - W,http://commuterlink.utah.gov/1_devices/aux15011.jpeg,37.680822,-113.078862,4852,320,240,0,0
1870,200 N @ 1400 Cedar City - W,http://commuterlink.utah.gov/1_devices/aux15012.jpeg,37.68081,-113.081259,4853,320,240,0,0
1871,200 N Main Street Cedar City - W,http://commuterlink.utah.gov/1_devices/aux15013.jpeg,37.680896,-113.061805,4854,320,240,0,0
1872,I-15 1200 W - Lehi mp 282.5,http://commuterlink.utah.gov/1_devices/aux15014.jpeg,40.413632,-111.868753,4855,320,240,0,0
1873,I-15 1200 N - Lehi mp 281,http://commuterlink.utah.gov/1_devices/aux15015.jpeg,40.402316,-111.851455,4856,320,240,0,0
1874,I-15 600 E - Lehi mp 280.3,http://commuterlink.utah.gov/1_devices/aux15016.jpeg,40.395599,-111.840179,4857,320,240,0,0
1875,SR-68 Redwood Rd @ 14400 S - Bluffdale,http://commuterlink.utah.gov/1_devices/aux15037.jpeg,40.489633,-111.939989,4858,320,240,0,0
1876,SR68 Redwood @ Camp Williams,http://commuterlink.utah.gov/1_devices/aux15038.jpeg,40.43742,-111.930984,4859,320,240,0,0
1877,SR-68 Redwood Rd @ SR-73/Main Street - Saratoga Springs,http://commuterlink.utah.gov/1_devices/aux15039.jpeg,40.387479,-111.916366,4860,320,240,0,0
1878,US-189 Provo Canyon @ Canyon View Park - Utah County,http://commuterlink.utah.gov/1_devices/aux15040.jpeg,40.318447,-111.649628,4861,320,240,0,0
1879,US-189 Provo Canyon @ Canyon Glen Park - Utah County,http://commuterlink.utah.gov/1_devices/aux15041.jpeg,40.328615,-111.624545,4862,320,240,0,0
1880,US-189 Provo Canyon @ mp 11.15 - Utah County,http://commuterlink.utah.gov/1_devices/aux15042.jpeg,40.339743,-111.607848,4863,320,240,0,0
1881,US-189 Provo Canyon @ mp 12 - Utah County,http://commuterlink.utah.gov/1_devices/aux15043.jpeg,40.348331,-111.59245,4864,320,240,0,0
1882,US-189 Provo Canyon @ Vivian Park - Utah County,http://commuterlink.utah.gov/1_devices/aux15044.jpeg,40.35642,-111.573618,4865,320,240,0,0
1883,US-189 Provo Canyon @ Meadow Drive - Wasatch County,http://commuterlink.utah.gov/1_devices/aux15047.jpeg,40.390842,-111.546766,4866,320,240,0,0
1884,US-189 Provo Canyon @ mp 17.13 - Wasatch County,http://commuterlink.utah.gov/1_devices/aux15048.jpeg,40.402407,-111.533407,4867,320,240,0,0
1885,Brigham Road at Desert Hills Dr - St. George,http://commuterlink.utah.gov/1_devices/aux15089.jpeg,37.054783,-113.565867,4868,320,240,0,0
1886,Dixie Downs at Snow Canyon Parkway - St. George,http://commuterlink.utah.gov/1_devices/aux15090.jpeg,37.143294,-113.622824,4869,320,240,0,0
1887,Sunset Blvd at Valley View - St. George,http://commuterlink.utah.gov/1_devices/aux15092.jpeg,37.124682,-113.602501,4870,320,240,0,0
1888,US-89 @ 3000 N - Layton,http://commuterlink.utah.gov/1_devices/aux15100.jpeg,41.107614,-111.909814,4871,320,240,0,0
1889,US-89 @ Sunset Dr - Layton,http://commuterlink.utah.gov/1_devices/aux15101.jpeg,41.09646,-111.91043,4872,320,240,0,0
1890,US-89 @ Oak Hills Dr - Layton,http://commuterlink.utah.gov/1_devices/aux15102.jpeg,41.066232,-111.910632,4873,320,240,0,0
1891,US-89 @ 6300 S - Uintah,http://commuterlink.utah.gov/1_devices/aux15103.jpeg,41.147289,-111.924589,4874,320,240,0,0
1892,US-89 @ I-84 EB - Uintah,http://commuterlink.utah.gov/1_devices/aux15104.jpeg,41.137357,-111.913967,4875,320,240,0,0
1893,I-15 2300 N - Sunset mp 337.1,http://commuterlink.utah.gov/1_devices/aux15105.jpeg,41.147162,-112.025369,4876,320,240,0,0
1894,I-15 4600 S - Riverdale mp 339.4,http://commuterlink.utah.gov/1_devices/aux15106.jpeg,41.178865,-112.018106,4877,320,240,0,0
1895,US-89 Main St @ 400 S - Springville,http://commuterlink.utah.gov/1_devices/aux15107.jpeg,40.161098,-111.610638,4878,320,240,0,0
1896,US-189 Provo Canyon @ Deer Creek Dam - Wasatch County,http://commuterlink.utah.gov/1_devices/aux15108.jpeg,40.405429,-111.526348,4879,320,240,0,0
1897,I15 Washington MP 14,http://commuterlink.utah.gov/1_devices/aux15136.jpeg,37.152731,-113.481025,4880,320,240,0,0
1898,I15 Washington MP 14.5,http://commuterlink.utah.gov/1_devices/aux15137.jpeg,37.15891,-113.473899,4881,320,240,0,0
1899,I15 Washington MP 15.3,http://commuterlink.utah.gov/1_devices/aux15138.jpeg,37.162543,-113.46281,4882,320,240,0,0
1900,I15 Washington MP 16,http://commuterlink.utah.gov/1_devices/aux15139.jpeg,37.16491,-113.455728,4883,320,240,0,0
1901,I15 500 W  Washington MP 11.4,http://commuterlink.utah.gov/1_devices/aux15140.jpeg,37.133336,-113.518324,4884,320,240,0,0
1902,I15 Main St  Washington MP 12,http://commuterlink.utah.gov/1_devices/aux15141.jpeg,37.138808,-113.509808,4885,320,240,0,0
1903,I15 500 E Washington MP 12.5,http://commuterlink.utah.gov/1_devices/aux15142.jpeg,37.142802,-113.501283,4886,320,240,0,0
1904,I15 Washington Parkway MP 13,http://commuterlink.utah.gov/1_devices/aux15143.jpeg,37.147335,-113.487291,4887,320,240,0,0
1905,Main St. US40 @ Vernal Ave. US191 MP 144.3 VNL,http://commuterlink.utah.gov/1_devices/aux15304.jpeg,40.455733,-109.528516,4888,320,240,0,0
1906,Main St. US40 @ 100 S MP 143.4 VNL,http://commuterlink.utah.gov/1_devices/aux15305.jpeg,40.454161,-109.54534,4889,320,240,0,0
1907,SR145 Pioneer Xing @ Redwood Rd SSP,http://commuterlink.utah.gov/1_devices/aux15345.jpeg,40.372817,-111.916249,4890,320,240,0,0
1908,SR145 Pioneer Xing @ 10600 W SSP,http://commuterlink.utah.gov/1_devices/aux15346.jpeg,40.372841,-111.911103,4891,320,240,0,0
1909,SR145 Pioneer Xing @ 2300 W LHI,http://commuterlink.utah.gov/1_devices/aux15347.jpeg,40.376197,-111.886489,4892,320,240,0,0
1910,SR145 Pioneer Xing @ 1100 W LHI,http://commuterlink.utah.gov/1_devices/aux15350.jpeg,40.375212,-111.867027,4893,320,240,0,0
1911,SR145 Pioneer Xing @ 500 W LHI,http://commuterlink.utah.gov/1_devices/aux15351.jpeg,40.373807,-111.85728,4894,320,240,0,0
1912,SR145 Pioneer Xing @ 300 E LHI,http://commuterlink.utah.gov/1_devices/aux15352.jpeg,40.373495,-111.844358,4895,320,240,0,0
1913,SR145 Pioneer Xing @ Millpond Rd LHI,http://commuterlink.utah.gov/1_devices/aux15354.jpeg,40.377482,-111.832137,4896,320,240,0,0
1914,Main St @ Kawakami Dr600 W AFK,http://commuterlink.utah.gov/1_devices/aux15355.jpeg,40.376841,-111.814589,4897,320,240,0,0
1915,SR145 Pioneer Xing @ 1020 W AFK,http://commuterlink.utah.gov/1_devices/aux15356.jpeg,40.376916,-111.824873,4898,320,240,0,0
1916,I15 NB @ Pioneer Crossing Main St. SR145 MP 278.58 AFK,http://commuterlink.utah.gov/1_devices/aux15357.jpeg,40.376885,-111.818364,4899,320,240,0,0
1917,I15 SB @ Pioneer Crossing Main St. SR145 MP 278.6 AFK,http://commuterlink.utah.gov/1_devices/aux15358.jpeg,40.376822,-111.819274,4900,320,240,0,0
1918,I15 SB @ Main St. SR156 MP 257.35 SPF,http://commuterlink.utah.gov/1_devices/aux15364.jpeg,40.125002,-111.654663,4901,320,240,0,0
1919,US89 Main St @ 100 E AFK,http://commuterlink.utah.gov/1_devices/aux15365.jpeg,40.376784,-111.795921,4902,320,240,0,0
1920,Pleasant Grove Blvd @ 2000 W PLG,http://commuterlink.utah.gov/1_devices/aux15367.jpeg,40.355126,-111.763445,4903,320,240,0,0
1921,US89 State St @ 1100 E AFK2000 W PLG,http://commuterlink.utah.gov/1_devices/aux15370.jpeg,40.3701953,-111.769155,4904,320,240,0,0
1922,US89 State St @ Main St PLG,http://commuterlink.utah.gov/1_devices/aux15378.jpeg,40.359093,-111.740749,4905,320,240,0,0
1923,US 40 @ SR 32,http://commuterlink.utah.gov/1_devices/aux15382.jpeg,40.557703,-111.425709,4906,320,240,0,0
1924,SR145 Pioneer Xing @ Center St LHI,http://commuterlink.utah.gov/1_devices/aux15428.jpeg,40.373473,-111.849127,4907,320,240,0,0
1925,US 40 @ US189,http://commuterlink.utah.gov/1_devices/aux15437.jpeg,40.492803,-111.413116,4908,320,240,0,0
1926,I-15 500 E - American Fork mp 276.5,http://commuterlink.utah.gov/1_devices/aux15494.jpeg,40.36074,-111.78562,4909,320,240,0,0
1927,2100 N Mountain View Corridor @ 2300 W Lehi,http://commuterlink.utah.gov/1_devices/aux15530.jpeg,40.412879,-111.886688,4910,320,240,0,0
1928,Redwood Rd. SR68 @ 2100 N Mountain View Corridor,http://commuterlink.utah.gov/1_devices/aux15532.jpeg,40.413068,-111.923133,4911,320,240,0,0
1929,Southern Pkwy. SR7 WB @ River Rd. Hwy 5 MP 3.76 STG,http://commuterlink.utah.gov/1_devices/aux15534.jpeg,37.000681,-113.560244,4912,320,240,0,0
1930,Southern Pkwy. SR7 @ Milepost 1.67 STG,http://commuterlink.utah.gov/1_devices/aux15536.jpeg,37.011256,-113.590915,4913,320,240,0,0
1931,Southern Pkwy. SR7 @ Milepost 5.14 STG,http://commuterlink.utah.gov/1_devices/aux15537.jpeg,37.00558,-113.538694,4914,320,240,0,0
1932,Southern Pkwy. SR7 @ Desert Canyons Pkwy. MP 6.5 STG,http://commuterlink.utah.gov/1_devices/aux15538.jpeg,37.008912,-113.513121,4915,320,240,0,0
1933,Southern Pkwy. SR7 @ Milepost 7.24 STG,http://commuterlink.utah.gov/1_devices/aux15539.jpeg,37.010274,-113.502738,4916,320,240,0,0
1934,Southern Pkwy. SR7 WB @ Airport Pkwy. MP 7.68 STG,http://commuterlink.utah.gov/1_devices/aux15541.jpeg,37.014966,-113.494883,4917,320,240,0,0
1935,I-70 @ mp 16,http://commuterlink.utah.gov/1_devices/aux15636.jpeg,38.548232,-112.371703,4918,320,240,1,0
1936,I-15 Main St - Lehi mp 279.78,http://commuterlink.utah.gov/1_devices/aux15688.jpeg,40.38872948,-111.833478,4919,320,240,0,0
1937,I-15 Pleasant Grove Blvd - Pleasant Grove mp 275.4,http://commuterlink.utah.gov/1_devices/aux15693.jpeg,40.35029778,-111.768565,4920,320,240,0,0
1938,I-15 200 S - Lindon mp 273.7,http://commuterlink.utah.gov/1_devices/aux15841.jpeg,40.333575,-111.743317,4921,320,240,0,0
1939,US-40 at SR-248 Quinns Junction - Summit County,http://commuterlink.utah.gov/1_devices/aux203.jpeg,40.68521912,-111.4621521,4922,320,240,0,0
1940,US-6 @ Skyview - Utah County,http://commuterlink.utah.gov/1_devices/aux214.jpeg,39.95024811,-111.2189504,4923,320,240,0,0
1941,US-6 @ US-89 - Utah County,http://commuterlink.utah.gov/1_devices/aux243.jpeg,39.99488085,-111.4689935,4924,320,240,0,0
1942,US-6 @ Sheeps Creek - Utah County,http://commuterlink.utah.gov/1_devices/aux244.jpeg,39.97247047,-111.3356422,4925,320,240,0,0
1943,US-6 @ Soldier Summit W - Utah County,http://commuterlink.utah.gov/1_devices/aux245.jpeg,39.93311031,-111.1533682,4926,320,240,0,0
1944,US-6 @ Colton - Utah County,http://commuterlink.utah.gov/1_devices/aux246.jpeg,39.85268227,-111.0140369,4927,320,240,0,0
1945,I-80 700 E NW - Salt Lake City mp 124,http://commuterlink.utah.gov/1_devices/aux55.jpeg,40.71885745,-111.8716819,4928,320,240,0,0
1946,SR95 @ Salvation Knoll - E,http://commuterlink.utah.gov/1_devices/RWIS%20Salvation%20Knoll.jpg,37.5647,-109.8186,4929,320,240,1,0
1947,SR 31 @ mp 10,http://commuterlink.utah.gov/1_devices/RWIS%20SR31%20@%20Skyline.jpg,39.628104,-111.322088,4930,320,240,0,0
1948,"Dixie Middle School, St. George, UT",http://icons.wunderground.com/webcamramdisk/c/h/chasmoes/2/current.jpg,37.092,-113.581,4931,800,600,0,0
1949,Las Cruces - Shalem Colony - 3944 FT,http://icons.wunderground.com/webcamramdisk/k/l/klar47/2/current.jpg,32.356,-106.853,4932,1280,720,1,0
1950,Carefree AZ (SW),http://icons.wunderground.com/webcamramdisk/s/i/Silver2th/1/current.jpg,33.822165,-111.918203,4933,640,360,0,0
1951,Carrizozo NE 6066 FT,http://icons.wunderground.com/webcamramdisk/s/t/Stargeezer/1/current.jpg,33.608,-105.772,4934,640,480,0,0
1952,Veradale,http://icons.wunderground.com/webcamramdisk/w/7/W7RGW/1/current.jpg,47.65,-117.207,4935,1280,720,1,0
1953,"Anacortes Airport N, S, Gate",http://images.wsdot.wa.gov/airports/anarunways.jpg,48.497403,-122.661707,4936,640,501,0,0
1954,"Auburn Airport W, N, S, E",http://images.wsdot.wa.gov/airports/auburn3.jpg,47.327707,-122.226771,4937,640,501,0,0
1955,"Chehalis Airport N, E, S, W",http://images.wsdot.wa.gov/airports/chehalis11.jpg,46.675763,-122.98215,4938,640,501,0,0
1956,Colville Airport,http://images.wsdot.wa.gov/airports/Colville.jpg,48.544,-117.883,4939,640,501,1,0
1957,"Concrete Airport E, N, W, S",http://images.wsdot.wa.gov/airports/concrete3.jpg,48.529785,-121.757561,4940,640,501,1,0
1958,The Dalles Airport,http://images.wsdot.wa.gov/airports/Dalles.jpg,45.618779,-121.171396,4941,640,501,0,0
1959,"Davenport Airport S, W",http://images.wsdot.wa.gov/airports/Dav1.jpg,47.654,-118.168,4942,640,501,0,0
1960,"Davenport Airport E, N",http://images.wsdot.wa.gov/airports/Dav2.jpg,47.653,-118.168,4943,640,501,0,0
1961,"Deer Park Airport W, E",http://images.wsdot.wa.gov/airports/dpeast.jpg,47.967,-117.435,4944,352,328,0,0
1962,"Deer Park Airport SE, N",http://images.wsdot.wa.gov/airports/dpnorth.jpg,47.968,-117.435,4945,352,328,0,0
1963,Easton Airport,http://images.wsdot.wa.gov/airports/Easton.jpg,47.254,-121.186,4946,320,239,0,0
1964,"Hyak Airport SW, SE, E",http://images.wsdot.wa.gov/airports/hyakeast.jpg,47.388597,-121.387011,4947,704,485,0,0
1965,"Hyak Airport NW, WNW, W",http://images.wsdot.wa.gov/airports/hyakwest.jpg,47.390643,-121.393287,4948,704,485,0,0
1966,"Kelso-Longview Airport N, W, SW, SSE",http://images.wsdot.wa.gov/airports/kelsosw.jpg,46.117905,-122.898243,4949,640,501,0,0
1967,"Methow Valley Airport NW, S",http://images.wsdot.wa.gov/airports/methows.jpg,48.425,-120.146,4950,640,501,0,0
1968,"Methow Valley Airport SE, W",http://images.wsdot.wa.gov/airports/methoww.jpg,48.426,-120.146,4951,640,501,0,0
1969,"Packwood Airport S, SW, NW, NE",http://images.wsdot.wa.gov/airports/packwood7.jpg,46.604095,-121.677776,4952,640,501,0,0
1970,"Port Angeles Airport W, NE, NW, S",http://images.wsdot.wa.gov/airports/panwview.jpg,48.116265,-123.493369,4953,640,501,0,0
1971,"Pullman-Moscow Airport NE, S",http://images.wsdot.wa.gov/airports/pullmanSock.jpg,46.743,-117.112,4954,640,501,0,0
1972,"Pullman-Moscow Airport WSW, SW",http://images.wsdot.wa.gov/airports/pullmanSW.jpg,46.744,-117.112,4955,640,501,1,0
1973,Richland Airport,http://images.wsdot.wa.gov/airports/rich1.jpg,46.305,-119.304,4956,720,426,0,0
1974,"Skykomish Airport E, W",http://images.wsdot.wa.gov/airports/skywest.jpg,47.711,-121.339,4957,704,485,0,0
1975,"Toledo Airport N, E, S, W",http://images.wsdot.wa.gov/airports/toledosouth.jpg,46.476537,-122.813938,4958,640,501,0,0
1976,Walla Walla Airport,http://images.wsdot.wa.gov/airports/walla2.jpg,46.096,-118.287,4959,640,470,0,0
1977,"Wilson Creek Airport S, W",http://images.wsdot.wa.gov/airports/wilsonw.jpg,47.419,-119.109,4960,352,328,0,0
1978,US 2/ SR 204 Interchange,http://images.wsdot.wa.gov/nw/002vc00240.jpg,47.978055,-122.137965,4961,335,249,0,0
1979,US 2/SR 522,http://images.wsdot.wa.gov/nw/002vc01429.jpg,47.86285,-121.983665,4962,335,249,0,0
1980,Kelsey St,http://images.wsdot.wa.gov/nw/002vc01460.jpg,47.860777,-121.977141,4963,335,249,0,0
1981,Lewis St SR 203),http://images.wsdot.wa.gov/nw/002vc01494.jpg,47.859236,-121.970393,4964,335,249,0,0
1982,Main St,http://images.wsdot.wa.gov/nw/405vc01331.jpg,47.610048,-122.188699,4965,335,249,0,0
1983,US 2 at Old Owen Rd,http://images.wsdot.wa.gov/nw/002vc02158.jpg,47.857939,-121.830854,4966,335,249,0,0
1984,US 2 at 5th St,http://images.wsdot.wa.gov/nw/002vc02235.jpg,47.861818,-121.815591,4967,335,249,0,0
1985,US 2 at Sultan Basin Rd,http://images.wsdot.wa.gov/nw/002vc02322.jpg,47.865106,-121.797996,4968,335,249,0,0
1986,Emerald St,http://images.wsdot.wa.gov/nw/005vc13921.jpg,47.253251,-122.332196,4969,335,249,0,0
1987,Pierce Co Line,http://images.wsdot.wa.gov/nw/005vc13951.jpg,47.257867,-122.329725,4970,335,249,0,0
1988,Enchanted Pkwy,http://images.wsdot.wa.gov/nw/005vc14126.jpg,47.279101,-122.310506,4971,335,249,0,0
1989,S 320th St,http://images.wsdot.wa.gov/nw/005vc14379.jpg,47.314539,-122.29812,4972,335,249,0,0
1990,S 288th St,http://images.wsdot.wa.gov/nw/005vc14605.jpg,47.34334,-122.29285,4973,335,249,0,0
1991,S 260th St,http://images.wsdot.wa.gov/nw/005vc14772.jpg,47.374838,-122.293695,4974,335,209,0,0
1992,S 188th St,http://images.wsdot.wa.gov/nw/005vc15230.jpg,47.431809,-122.271526,4975,335,249,0,0
1993,Southcenter,http://images.wsdot.wa.gov/nw/005vc15453.jpg,47.463276,-122.264593,4976,335,249,0,0
1994,Duwamish River,http://images.wsdot.wa.gov/nw/005vc15664.jpg,47.491152,-122.264736,4977,335,249,0,0
1995,Boeing Access Rd,http://images.wsdot.wa.gov/nw/005vc15805.jpg,47.507768,-122.281,4978,335,249,0,0
1996,Rose St Mid-Boeing Field,http://images.wsdot.wa.gov/nw/005vc15970.jpg,47.530537,-122.294338,4979,335,249,0,0
1997,Albro Pl,http://images.wsdot.wa.gov/nw/005vc16123.jpg,47.548419,-122.311667,4980,335,249,0,0
1998,Yesler Way,http://images.wsdot.wa.gov/nw/005vc16508.jpg,47.601483,-122.324684,4981,335,249,0,0
1999,Pine St,http://images.wsdot.wa.gov/nw/005vc16607.jpg,47.61508,-122.329219,4982,335,249,0,0
2000,Mercer St,http://images.wsdot.wa.gov/nw/005vc16702.jpg,47.628089,-122.328043,4983,335,249,0,0
2001,Roanoke St,http://images.wsdot.wa.gov/nw/005vc16802.jpg,47.641548,-122.32308,4984,335,249,0,0
2002,NE 45th St,http://images.wsdot.wa.gov/nw/005vc16939.jpg,47.661442,-122.322203,4985,335,249,0,0
2003,Lake City Way,http://images.wsdot.wa.gov/nw/005vc17078.jpg,47.682871,-122.320755,4986,335,249,0,0
2004,NE Northgate Way,http://images.wsdot.wa.gov/nw/005vc17277.jpg,47.708641,-122.33034,4987,335,249,0,0
2005,"NE 175th St, SB",http://images.wsdot.wa.gov/nw/005vc17603.jpg,47.754197,-122.329973,4988,335,209,0,0
2006,236th St SW,http://images.wsdot.wa.gov/nw/005vc17828.jpg,47.785149,-122.315461,4989,335,249,0,0
2007,220th St SW,http://images.wsdot.wa.gov/nw/005vc17928.jpg,47.799586,-122.315474,4990,335,249,0,0
2008,44th Ave W,http://images.wsdot.wa.gov/nw/005vc18065.jpg,47.813154,-122.294307,4991,335,249,0,0
2009,"164th St SW, Ramp",http://images.wsdot.wa.gov/nw/005vc18391.jpg,47.849475,-122.257932,4992,335,249,0,0
2010,148th St SW,http://images.wsdot.wa.gov/nw/005vc18648.jpg,47.86473,-122.2464,4993,335,249,0,0
2011,"112th St SW, NB, SB",http://images.wsdot.wa.gov/nw/005vc18726.jpg,47.899498,-122.213256,4994,335,209,0,0
2012,134th St SW,http://images.wsdot.wa.gov/nw/005vc18748.jpg,47.874473,-122.242748,4995,335,249,0,0
2013,SR 526,http://images.wsdot.wa.gov/nw/005vc18935.jpg,47.919083,-122.206639,4996,335,249,0,0
2014,"73rd St SE, SB",http://images.wsdot.wa.gov/nw/005vc19039.jpg,47.931321,-122.196724,4997,335,249,0,0
2015,"73rd St SE, NB",http://images.wsdot.wa.gov/nw/005vc19041.jpg,47.932696,-122.195805,4998,335,249,0,0
2016,"61st St SE, NB",http://images.wsdot.wa.gov/nw/005vc19115.jpg,47.941356,-122.197403,4999,335,249,0,0
2017,"60th St SE, SB",http://images.wsdot.wa.gov/nw/005vc19120.jpg,47.943311,-122.197393,5000,335,249,0,0
2018,52nd St SE,http://images.wsdot.wa.gov/nw/005vc19169.jpg,47.948244,-122.1987,5001,335,249,0,0
